Station_Code,isSWMP,DateTimeStamp,Historical,ProvisionalPlus,F_Record,Temp,F_Temp,SpCond,F_SpCond,Sal,F_Sal,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,Depth,F_Depth,cDepth,F_cDepth,Level,F_Level,cLevel,F_cLevel,pH,F_pH,Turb,F_Turb
elkvmwq,P,5/7/2021 22:00,1,1,,12.8,<0> ,50.03,<0> ,32.7,<0> ,99.2,<0> ,8.6,<0> ,,<-1> ,,,1.36,<0> ,1.29,<1> [GCS],8,<0> ,2,<0> 
elkvmwq,P,5/7/2021 22:15,1,1,,12.8,<0> ,49.97,<0> ,32.7,<0> ,99.9,<0> ,8.6,<0> ,,<-1> ,,,1.3,<0> ,1.23,<1> [GCS],8,<0> ,2,<0> 
elkvmwq,P,5/7/2021 22:30,1,1,,12.8,<0> ,50.19,<0> ,32.8,<0> ,99.1,<0> ,8.6,<0> ,,<-1> ,,,1.21,<0> ,1.14,<1> [GCS],8,<0> ,3,<0> 
elkvmwq,P,5/7/2021 22:45,1,1,,12.8,<0> ,50.14,<0> ,32.8,<0> ,98.6,<0> ,8.5,<0> ,,<-1> ,,,1.16,<0> ,1.09,<1> [GCS],8,<0> ,3,<0> 
elkvmwq,P,5/7/2021 23:00,1,1,,12.8,<0> ,50.18,<0> ,32.8,<0> ,97.7,<0> ,8.4,<0> ,,<-1> ,,,1.08,<0> ,1.01,<1> [GCS],8,<0> ,3,<0> 
elkvmwq,P,5/7/2021 23:15,1,1,,12.8,<0> ,50.22,<0> ,32.9,<0> ,96.7,<0> ,8.3,<0> ,,<-1> ,,,0.99,<0> ,0.92,<1> [GCS],8,<0> ,3,<0> 
elkvmwq,P,5/7/2021 23:30,1,1,,12.8,<0> ,50.08,<0> ,32.8,<0> ,95.7,<0> ,8.3,<0> ,,<-1> ,,,0.93,<0> ,0.86,<1> [GCS],8,<0> ,3,<0> 
elkvmwq,P,5/7/2021 23:45,1,1,,12.8,<0> ,50.05,<0> ,32.7,<0> ,94.4,<0> ,8.1,<0> ,,<-1> ,,,0.86,<0> ,0.79,<1> [GCS],8,<0> ,3,<0> 
elkvmwq,P,5/8/2021 0:00,1,1,,12.8,<0> ,50.08,<0> ,32.8,<0> ,92.8,<0> ,8,<0> ,,<-1> ,,,0.79,<0> ,0.73,<1> [GCS],8,<0> ,3,<0> 
elkvmwq,P,5/8/2021 0:15,1,1,,12.8,<0> ,50.18,<0> ,32.8,<0> ,91.3,<0> ,7.9,<0> ,,<-1> ,,,0.7,<0> ,0.64,<1> [GCS],8,<0> ,3,<0> 
elkvmwq,P,5/8/2021 0:30,1,1,,12.8,<0> ,49.94,<0> ,32.7,<0> ,89.4,<0> ,7.7,<0> ,,<-1> ,,,0.64,<0> ,0.58,<1> [GCS],8,<0> ,3,<0> 
elkvmwq,P,5/8/2021 0:45,1,1,,13,<0> ,50.02,<0> ,32.7,<0> ,88.3,<0> ,7.6,<0> ,,<-1> ,,,0.57,<0> ,0.51,<1> [GCS],8,<0> ,3,<0> 
elkvmwq,P,5/8/2021 1:00,1,1,,13.2,<0> ,50.24,<0> ,32.9,<0> ,87.5,<0> ,7.5,<0> ,,<-1> ,,,0.51,<0> ,0.45,<1> [GCS],8,<0> ,3,<0> 
elkvmwq,P,5/8/2021 1:15,1,1,,13.5,<0> ,50.33,<0> ,33,<0> ,87.7,<0> ,7.5,<0> ,,<-1> ,,,0.45,<0> ,0.39,<1> [GCS],8,<0> ,3,<0> 
elkvmwq,P,5/8/2021 1:30,1,1,,13.8,<0> ,50.3,<0> ,32.9,<0> ,87.2,<0> ,7.4,<0> ,,<-1> ,,,0.43,<0> ,0.37,<1> [GCS],8,<0> ,2,<0> 
elkvmwq,P,5/8/2021 1:45,1,1,,14,<0> ,50.13,<0> ,32.8,<0> ,87.2,<0> ,7.3,<0> ,,<-1> ,,,0.4,<0> ,0.34,<1> [GCS],8,<0> ,2,<0> 
elkvmwq,P,5/8/2021 2:00,1,1,,14.1,<0> ,50.19,<0> ,32.9,<0> ,84.8,<0> ,7.1,<0> ,,<-1> ,,,0.37,<0> ,0.31,<1> [GCS],8,<0> ,2,<0> 
elkvmwq,P,5/8/2021 2:15,1,1,,14.3,<0> ,50.51,<0> ,33.1,<0> ,86.2,<0> ,7.2,<0> ,,<-1> ,,,0.32,<0> ,0.26,<1> [GCS],8,<0> ,2,<0> 
elkvmwq,P,5/8/2021 2:30,1,1,,14.3,<0> ,50.26,<0> ,32.9,<0> ,84.9,<0> ,7.1,<0> ,,<-1> ,,,0.35,<0> ,0.29,<1> [GCS],8,<0> ,2,<0> 
elkvmwq,P,5/8/2021 2:45,1,1,,14.4,<0> ,50.14,<0> ,32.9,<0> ,84.1,<0> ,7,<0> ,,<-1> ,,,0.33,<0> ,0.27,<1> [GCS],8,<0> ,2,<0> 
elkvmwq,P,5/8/2021 3:00,1,1,,14.5,<0> ,50.25,<0> ,32.9,<0> ,84.8,<0> ,7.1,<0> ,,<-1> ,,,0.33,<0> ,0.27,<1> [GCS],8,<0> ,1,<0> 
elkvmwq,P,5/8/2021 3:15,1,1,,14.5,<0> ,50.14,<0> ,32.9,<0> ,84.6,<0> ,7.1,<0> ,,<-1> ,,,0.35,<0> ,0.29,<1> [GCS],8,<0> ,2,<0> 
elkvmwq,P,5/8/2021 3:30,1,1,,14.4,<0> ,50.32,<0> ,33,<0> ,81,<0> ,6.8,<0> ,,<-1> ,,,0.39,<0> ,0.33,<1> [GCS],8,<0> ,2,<0> 
elkvmwq,P,5/8/2021 3:45,1,1,,14.3,<0> ,50.22,<0> ,32.9,<0> ,81.6,<0> ,6.8,<0> ,,<-1> ,,,0.42,<0> ,0.36,<1> [GCS],8,<0> ,2,<0> 
elkvmwq,P,5/8/2021 4:00,1,1,,14.1,<0> ,49.91,<0> ,32.7,<0> ,79.5,<0> ,6.7,<0> ,,<-1> ,,,0.46,<0> ,0.4,<1> [GCS],8,<0> ,3,<0> 
elkvmwq,P,5/8/2021 4:15,1,1,,14,<0> ,49.91,<0> ,32.7,<0> ,78.5,<0> ,6.6,<0> ,,<-1> ,,,0.51,<0> ,0.45,<1> [GCS],8,<0> ,2,<0> 
elkvmwq,P,5/8/2021 4:30,1,1,,13.9,<0> ,49.91,<0> ,32.7,<0> ,78.3,<0> ,6.6,<0> ,,<-1> ,,,0.57,<0> ,0.51,<1> [GCS],8,<0> ,2,<0> 
elkvmwq,P,5/8/2021 4:45,1,1,,13.8,<0> ,49.7,<0> ,32.5,<0> ,77.8,<0> ,6.6,<0> ,,<-1> ,,,0.6,<0> ,0.54,<1> [GCS],8,<0> ,3,<0> 
elkvmwq,P,5/8/2021 5:00,1,1,,13.5,<0> ,49.72,<0> ,32.5,<0> ,77.2,<0> ,6.6,<0> ,,<-1> ,,,0.67,<0> ,0.61,<1> [GCS],7.9,<0> ,6,<0> 
elkvmwq,P,5/8/2021 5:15,1,1,,13,<0> ,49.49,<0> ,32.3,<0> ,81,<0> ,7,<0> ,,<-1> ,,,0.74,<0> ,0.68,<1> [GCS],7.9,<0> ,3,<0> 
elkvmwq,P,5/8/2021 5:30,1,1,,12.9,<0> ,49.62,<0> ,32.4,<0> ,82.7,<0> ,7.1,<0> ,,<-1> ,,,0.79,<0> ,0.73,<1> [GCS],7.9,<0> ,2,<0> 
elkvmwq,P,5/8/2021 5:45,1,1,,12.7,<0> ,49.4,<0> ,32.3,<0> ,88.4,<0> ,7.7,<0> ,,<-1> ,,,0.84,<0> ,0.78,<1> [GCS],8,<0> ,2,<0> 
elkvmwq,P,5/8/2021 6:00,1,1,,12.6,<0> ,49.58,<0> ,32.4,<0> ,90.5,<0> ,7.9,<0> ,,<-1> ,,,0.89,<0> ,0.83,<1> [GCS],8,<0> ,1,<0> 
elkvmwq,P,5/8/2021 6:15,1,1,,12.5,<0> ,49.58,<0> ,32.4,<0> ,91.7,<0> ,8,<0> ,,<-1> ,,,0.97,<0> ,0.91,<1> [GCS],8,<0> ,2,<0> 
elkvmwq,P,5/8/2021 6:30,1,1,,12.4,<0> ,49.38,<0> ,32.2,<0> ,90.6,<0> ,7.9,<0> ,,<-1> ,,,1.02,<0> ,0.95,<1> [GCS],8,<0> ,3,<0> 
elkvmwq,P,5/8/2021 6:45,1,1,,12.3,<0> ,49.4,<0> ,32.2,<0> ,91.6,<0> ,8,<0> ,,<-1> ,,,1.05,<0> ,0.98,<1> [GCS],8,<0> ,3,<0> 
elkvmwq,P,5/8/2021 7:00,1,1,,12.3,<0> ,49.46,<0> ,32.3,<0> ,90.9,<0> ,7.9,<0> ,,<-1> ,,,1.1,<0> ,1.03,<1> [GCS],8,<0> ,1,<0> 
elkvmwq,P,5/8/2021 7:15,1,1,,12.3,<0> ,49.45,<0> ,32.3,<0> ,84.7,<0> ,7.4,<0> ,,<-1> ,,,1.16,<0> ,1.09,<1> [GCS],7.9,<0> ,2,<0> 
elkvmwq,P,5/8/2021 7:30,1,1,,12.4,<0> ,49.43,<0> ,32.3,<0> ,90.7,<0> ,7.9,<0> ,,<-1> ,,,1.2,<0> ,1.13,<1> [GCS],8,<0> ,3,<0> 
elkvmwq,P,5/8/2021 7:45,1,1,,12.4,<0> ,49.29,<0> ,32.2,<0> ,92.2,<0> ,8.1,<0> ,,<-1> ,,,1.22,<0> ,1.15,<1> [GCS],8,<0> ,2,<0> 
elkvmwq,P,5/8/2021 8:00,1,1,,12.4,<0> ,49.25,<0> ,32.1,<0> ,97.3,<0> ,8.5,<0> ,,<-1> ,,,1.23,<0> ,1.16,<1> [GCS],8,<0> ,2,<0> 
elkvmwq,P,5/8/2021 8:15,1,1,,12.4,<0> ,49.75,<0> ,32.5,<0> ,103.8,<0> ,9,<0> ,,<-1> ,,,1.27,<0> ,1.2,<1> [GCS],8,<0> ,2,<0> 
elkvmwq,P,5/8/2021 8:30,1,1,,12.4,<0> ,49.52,<0> ,32.3,<0> ,103.8,<0> ,9.1,<0> ,,<-1> ,,,1.26,<0> ,1.19,<1> [GCS],8,<0> ,3,<0> 
elkvmwq,P,5/8/2021 8:45,1,1,,12.5,<0> ,49.53,<0> ,32.3,<0> ,106.6,<0> ,9.3,<0> ,,<-1> ,,,1.27,<0> ,1.2,<1> [GCS],8.1,<0> ,1,<0> 
elkvmwq,P,5/8/2021 9:00,1,1,,12.5,<0> ,49.61,<0> ,32.4,<0> ,110.3,<0> ,9.6,<0> ,,<-1> ,,,1.26,<0> ,1.19,<1> [GCS],8.1,<0> ,1,<0> 
elkvmwq,P,5/8/2021 9:15,1,1,,12.6,<0> ,49.5,<0> ,32.3,<0> ,113.1,<0> ,9.8,<0> ,,<-1> ,,,1.23,<0> ,1.16,<1> [GCS],8.1,<0> ,1,<0> 
elkvmwq,P,5/8/2021 9:30,1,1,,12.8,<0> ,49.43,<0> ,32.3,<0> ,117,<0> ,10.1,<0> ,,<-1> ,,,1.22,<0> ,1.15,<1> [GCS],8.1,<0> ,1,<0> 
elkvmwq,P,5/8/2021 9:45,1,1,,12.9,<0> ,49.62,<0> ,32.4,<0> ,122.2,<0> ,10.5,<0> ,,<-1> ,,,1.16,<0> ,1.09,<1> [GCS],8.1,<0> ,2,<0> 
elkvmwq,P,5/8/2021 10:00,1,1,,13,<0> ,49.8,<0> ,32.6,<0> ,124.9,<0> ,10.8,<0> ,,<-1> ,,,1.15,<0> ,1.08,<1> [GCS],8.2,<0> ,2,<0> 
elkvmwq,P,5/8/2021 10:15,1,1,,13.2,<0> ,49.66,<0> ,32.5,<0> ,127.4,<0> ,10.9,<0> ,,<-1> ,,,1.1,<0> ,1.03,<1> [GCS],8.2,<0> ,2,<0> 
elkvmwq,P,5/8/2021 10:30,1,1,,13.2,<0> ,50,<0> ,32.7,<0> ,128.6,<0> ,11,<0> ,,<-1> ,,,1.04,<0> ,0.97,<1> [GCS],8.2,<0> ,3,<0> 
elkvmwq,P,5/8/2021 10:45,1,1,,13.3,<0> ,49.49,<0> ,32.3,<0> ,130.2,<0> ,11.1,<0> ,,<-1> ,,,0.99,<0> ,0.92,<1> [GCS],8.2,<0> ,3,<0> 
elkvmwq,P,5/8/2021 11:00,1,1,,13.3,<0> ,49.6,<0> ,32.4,<0> ,128.8,<0> ,11,<0> ,,<-1> ,,,0.93,<0> ,0.86,<1> [GCS],8.2,<0> ,3,<0> 
elkvmwq,P,5/8/2021 11:15,1,1,,13.5,<0> ,49.56,<0> ,32.4,<0> ,130.2,<0> ,11.1,<0> ,,<-1> ,,,0.88,<0> ,0.81,<1> [GCS],8.2,<0> ,2,<0> 
elkvmwq,P,5/8/2021 11:30,1,1,,13.5,<0> ,49.84,<0> ,32.6,<0> ,127.8,<0> ,10.9,<0> ,,<-1> ,,,0.8,<0> ,0.73,<1> [GCS],8.2,<0> ,3,<0> 
elkvmwq,P,5/8/2021 11:45,1,1,,13.6,<0> ,49.76,<0> ,32.5,<0> ,125.5,<0> ,10.7,<0> ,,<-1> ,,,0.76,<0> ,0.7,<1> [GCS],8.2,<0> ,2,<0> 
elkvmwq,P,5/8/2021 12:00,1,1,,13.7,<0> ,49.83,<0> ,32.6,<0> ,123.2,<0> ,10.5,<0> ,,<-1> ,,,0.7,<0> ,0.63,<1> [GCS],8.2,<0> ,2,<0> 
elkvmwq,P,5/8/2021 12:15,1,1,,13.8,<0> ,49.73,<0> ,32.5,<0> ,121,<0> ,10.3,<0> ,,<-1> ,,,0.65,<0> ,0.59,<1> [GCS],8.1,<0> ,2,<0> 
elkvmwq,P,5/8/2021 12:30,1,1,,13.9,<0> ,49.88,<0> ,32.6,<0> ,120.4,<0> ,10.2,<0> ,,<-1> ,,,0.58,<0> ,0.52,<1> [GCS],8.1,<0> ,3,<0> 
elkvmwq,P,5/8/2021 12:45,1,1,,14.2,<0> ,49.88,<0> ,32.7,<0> ,115.8,<0> ,9.7,<0> ,,<-1> ,,,0.54,<0> ,0.48,<1> [GCS],8.1,<0> ,2,<0> 
elkvmwq,P,5/8/2021 13:00,1,1,,14.4,<0> ,49.75,<0> ,32.6,<0> ,113.3,<0> ,9.5,<0> ,,<-1> ,,,0.49,<0> ,0.43,<1> [GCS],8.1,<0> ,2,<0> 
elkvmwq,P,5/8/2021 13:15,1,1,,14.6,<0> ,49.92,<0> ,32.7,<0> ,110.6,<0> ,9.2,<0> ,,<-1> ,,,0.46,<0> ,0.4,<1> [GCS],8.1,<0> ,2,<0> 
elkvmwq,P,5/8/2021 13:30,1,1,,14.8,<0> ,49.54,<0> ,32.4,<0> ,109.9,<0> ,9.1,<0> ,,<-1> ,,,0.42,<0> ,0.36,<1> [GCS],8.1,<0> ,2,<0> 
elkvmwq,P,5/8/2021 13:45,1,1,,14.9,<0> ,49.83,<0> ,32.6,<0> ,107,<0> ,8.8,<0> ,,<-1> ,,,0.39,<0> ,0.33,<1> [GCS],8.1,<0> ,2,<0> 
elkvmwq,P,5/8/2021 14:00,1,1,,14.9,<0> ,49.92,<0> ,32.7,<0> ,105.7,<0> ,8.7,<0> ,,<-1> ,,,0.39,<0> ,0.33,<1> [GCS],8.1,<0> ,2,<0> 
elkvmwq,P,5/8/2021 14:15,1,1,,15.1,<0> ,49.86,<0> ,32.7,<0> ,101.8,<0> ,8.4,<0> ,,<-1> ,,,0.38,<0> ,0.32,<1> [GCS],8.1,<0> ,1,<0> 
elkvmwq,P,5/8/2021 14:30,1,1,,14.9,<0> ,50.21,<0> ,32.9,<0> ,99.9,<0> ,8.3,<0> ,,<-1> ,,,0.39,<0> ,0.34,<1> [GCS],8.1,<0> ,3,<0> 
elkvmwq,P,5/8/2021 14:45,1,1,,15.3,<0> ,50.15,<0> ,32.9,<0> ,96.5,<0> ,7.9,<0> ,,<-1> ,,,0.39,<0> ,0.34,<1> [GCS],8.1,<0> ,1,<0> 
elkvmwq,P,5/8/2021 15:00,1,1,,15.3,<0> ,50.19,<0> ,32.9,<0> ,101.9,<0> ,8.4,<0> ,,<-1> ,,,0.41,<0> ,0.36,<1> [GCS],8.1,<0> ,2,<0> 
elkvmwq,P,5/8/2021 15:15,1,1,,15.2,<0> ,50.3,<0> ,33,<0> ,106.9,<0> ,8.8,<0> ,,<-1> ,,,0.46,<0> ,0.41,<1> [GCS],8.1,<0> ,3,<0> 
elkvmwq,P,5/8/2021 15:30,1,1,,15.3,<0> ,50.07,<0> ,32.8,<0> ,106.7,<0> ,8.8,<0> ,,<-1> ,,,0.48,<0> ,0.43,<1> [GCS],8.1,<0> ,2,<0> 
elkvmwq,P,5/8/2021 15:45,1,1,,15.1,<0> ,50.14,<0> ,32.9,<0> ,109.8,<0> ,9,<0> ,,<-1> ,,,0.54,<0> ,0.49,<1> [GCS],8.1,<0> ,1,<0> 
elkvmwq,P,5/8/2021 16:00,1,1,,15,<0> ,50.08,<0> ,32.8,<0> ,108.4,<0> ,8.9,<0> ,,<-1> ,,,0.57,<0> ,0.52,<1> [GCS],8.1,<0> ,2,<0> 
elkvmwq,P,5/8/2021 16:15,1,1,,14.8,<0> ,50.02,<0> ,32.8,<0> ,107.3,<0> ,8.9,<0> ,,<-1> ,,,0.64,<0> ,0.59,<1> [GCS],8.1,<0> ,2,<0> 
elkvmwq,P,5/8/2021 16:30,1,1,,14.2,<0> ,50.03,<0> ,32.8,<0> ,100.9,<0> ,8.5,<0> ,,<-1> ,,,0.7,<0> ,0.66,<1> [GCS],8.1,<0> ,3,<0> 
elkvmwq,P,5/8/2021 16:45,1,1,,12.5,<0> ,50.19,<0> ,32.8,<0> ,86.1,<0> ,7.5,<0> ,,<-1> ,,,0.77,<0> ,0.73,<1> [GCS],8,<0> ,2,<0> 
elkvmwq,P,5/8/2021 17:00,1,1,,11.8,<0> ,50.16,<0> ,32.8,<0> ,79.2,<0> ,7,<0> ,,<-1> ,,,0.86,<0> ,0.82,<1> [GCS],7.9,<0> ,1,<0> 
elkvmwq,P,5/8/2021 17:15,1,1,,11.5,<0> ,49.95,<0> ,32.6,<0> ,75,<0> ,6.7,<0> ,,<-1> ,,,0.92,<0> ,0.88,<1> [GCS],7.9,<0> ,2,<0> 
elkvmwq,P,5/8/2021 17:30,1,1,,11.1,<0> ,50.03,<0> ,32.6,<0> ,70.5,<0> ,6.3,<0> ,,<-1> ,,,1.01,<0> ,0.97,<1> [GCS],7.9,<0> ,1,<0> 
elkvmwq,P,5/8/2021 17:45,1,1,,11.3,<0> ,49.81,<0> ,32.5,<0> ,80.3,<0> ,7.2,<0> ,,<-1> ,,,1.1,<0> ,1.06,<1> [GCS],8,<0> ,1,<0> 
elkvmwq,P,5/8/2021 18:00,1,1,,11.9,<0> ,49.92,<0> ,32.6,<0> ,96.5,<0> ,8.5,<0> ,,<-1> ,,,1.14,<0> ,1.1,<1> [GCS],8.1,<0> ,1,<0> 
elkvmwq,P,5/8/2021 18:15,1,1,,12.7,<0> ,50,<0> ,32.7,<0> ,114.2,<0> ,9.9,<0> ,,<-1> ,,,1.22,<0> ,1.18,<1> [GCS],8.2,<0> ,3,<0> 
elkvmwq,P,5/8/2021 18:30,1,1,,13,<0> ,50.06,<0> ,32.7,<0> ,115.6,<0> ,9.9,<0> ,,<-1> ,,,1.27,<0> ,1.23,<1> [GCS],8.2,<0> ,2,<0> 
elkvmwq,P,5/8/2021 18:45,1,1,,13.1,<0> ,50.02,<0> ,32.7,<0> ,117.2,<0> ,10.1,<0> ,,<-1> ,,,1.34,<0> ,1.3,<1> [GCS],8.2,<0> ,1,<0> 
elkvmwq,P,5/8/2021 19:00,1,1,,13.2,<0> ,49.8,<0> ,32.6,<0> ,119.6,<0> ,10.2,<0> ,,<-1> ,,,1.4,<0> ,1.36,<1> [GCS],8.2,<0> ,2,<0> 
elkvmwq,P,5/8/2021 19:15,1,1,,13.3,<0> ,50.06,<0> ,32.8,<0> ,120.9,<0> ,10.3,<0> ,,<-1> ,,,1.44,<0> ,1.39,<1> [GCS],8.2,<0> ,2,<0> 
elkvmwq,P,5/8/2021 19:30,1,1,,13.3,<0> ,50.12,<0> ,32.8,<0> ,123.2,<0> ,10.5,<0> ,,<-1> ,,,1.48,<0> ,1.43,<1> [GCS],8.2,<0> ,1,<0> 
elkvmwq,P,5/8/2021 19:45,1,1,,13.4,<0> ,50.12,<0> ,32.8,<0> ,122.9,<0> ,10.5,<0> ,,<-1> ,,,1.52,<0> ,1.47,<1> [GCS],8.2,<0> ,2,<0> 
elkvmwq,P,5/8/2021 20:00,1,1,,13.4,<0> ,50.1,<0> ,32.8,<0> ,125.5,<0> ,10.7,<0> ,,<-1> ,,,1.55,<0> ,1.5,<1> [GCS],8.2,<0> ,1,<0> 
elkvmwq,P,5/8/2021 20:15,1,1,,13.4,<0> ,50.12,<0> ,32.8,<0> ,124.2,<0> ,10.6,<0> ,,<-1> ,,,1.6,<0> ,1.55,<1> [GCS],8.2,<0> ,2,<0> 
elkvmwq,P,5/8/2021 20:30,1,1,,13.4,<0> ,50.08,<0> ,32.8,<0> ,121.7,<0> ,10.4,<0> ,,<-1> ,,,1.61,<0> ,1.56,<1> [GCS],8.2,<0> ,1,<0> 
elkvmwq,P,5/8/2021 20:45,1,1,,13.3,<0> ,50.05,<0> ,32.8,<0> ,120.5,<0> ,10.3,<0> ,,<-1> ,,,1.62,<0> ,1.57,<1> [GCS],8.2,<0> ,1,<0> 
elkvmwq,P,5/8/2021 21:00,1,1,,13.3,<0> ,50.08,<0> ,32.8,<0> ,119,<0> ,10.2,<0> ,,<-1> ,,,1.62,<0> ,1.57,<1> [GCS],8.2,<0> ,1,<0> 
elkvmwq,P,5/8/2021 21:15,1,1,,13.2,<0> ,50.04,<0> ,32.7,<0> ,117.2,<0> ,10,<0> ,,<-1> ,,,1.59,<0> ,1.54,<1> [GCS],8.2,<0> ,2,<0> 
elkvmwq,P,5/8/2021 21:30,1,1,,13.2,<0> ,50.16,<0> ,32.8,<0> ,116.3,<0> ,10,<0> ,,<-1> ,,,1.58,<0> ,1.53,<1> [GCS],8.2,<0> ,2,<0> 
elkvmwq,P,5/8/2021 21:45,1,1,,13.2,<0> ,50.15,<0> ,32.8,<0> ,116.7,<0> ,10,<0> ,,<-1> ,,,1.53,<0> ,1.48,<1> [GCS],8.2,<0> ,2,<0> 
elkvmwq,P,5/8/2021 22:00,1,1,,13.2,<0> ,50.22,<0> ,32.9,<0> ,114.2,<0> ,9.8,<0> ,,<-1> ,,,1.5,<0> ,1.45,<1> [GCS],8.1,<0> ,2,<0> 
elkvmwq,P,5/8/2021 22:15,1,1,,13.2,<0> ,50.24,<0> ,32.9,<0> ,114.9,<0> ,9.8,<0> ,,<-1> ,,,1.43,<0> ,1.38,<1> [GCS],8.2,<0> ,3,<0> 
elkvmwq,P,5/8/2021 22:30,1,1,,13.2,<0> ,50.21,<0> ,32.9,<0> ,116.4,<0> ,10,<0> ,,<-1> ,,,1.37,<0> ,1.32,<1> [GCS],8.2,<0> ,3,<0> 
elkvmwq,P,5/8/2021 22:45,1,1,,13.2,<0> ,50.19,<0> ,32.9,<0> ,117,<0> ,10,<0> ,,<-1> ,,,1.31,<0> ,1.26,<1> [GCS],8.2,<0> ,2,<0> 
elkvmwq,P,5/8/2021 23:00,1,1,,13.2,<0> ,50.19,<0> ,32.9,<0> ,117.2,<0> ,10,<0> ,,<-1> ,,,1.25,<0> ,1.2,<1> [GCS],8.2,<0> ,3,<0> 
elkvmwq,P,5/8/2021 23:15,1,1,,13.2,<0> ,50.21,<0> ,32.9,<0> ,117,<0> ,10,<0> ,,<-1> ,,,1.17,<0> ,1.13,<1> [GCS],8.2,<0> ,2,<0> 
elkvmwq,P,5/8/2021 23:30,1,1,,13.2,<0> ,50.22,<0> ,32.9,<0> ,116.9,<0> ,10,<0> ,,<-1> ,,,1.1,<0> ,1.06,<1> [GCS],8.2,<0> ,3,<0> 
elkvmwq,P,5/8/2021 23:45,1,1,,13.2,<0> ,50.23,<0> ,32.9,<0> ,115.8,<0> ,9.9,<0> ,,<-1> ,,,0.99,<0> ,0.94,<1> [GCS],8.2,<0> ,2,<0> 
elkvmwq,P,5/9/2021 0:00,1,1,,13.2,<0> ,49.08,<0> ,32,<0> ,113.5,<0> ,9.8,<0> ,,<-1> ,,,0.91,<0> ,0.86,<1> [GCS],8.1,<0> ,3,<0> 
elkvmwq,P,5/9/2021 0:15,1,1,,13.1,<0> ,48.39,<0> ,31.5,<0> ,110.5,<0> ,9.5,<0> ,,<-1> ,,,0.85,<0> ,0.81,<1> [GCS],8.1,<0> ,3,<0> 
elkvmwq,P,5/9/2021 0:30,1,1,,13.1,<0> ,48.95,<0> ,31.9,<0> ,106.5,<0> ,9.2,<0> ,,<-1> ,,,0.75,<0> ,0.71,<1> [GCS],8.1,<0> ,3,<0> 
elkvmwq,P,5/9/2021 0:45,1,1,,13,<0> ,49.45,<0> ,32.3,<0> ,103.5,<0> ,8.9,<0> ,,<-1> ,,,0.67,<0> ,0.63,<1> [GCS],8.1,<0> ,3,<0> 
elkvmwq,P,5/9/2021 1:00,1,1,,13.1,<0> ,49.76,<0> ,32.5,<0> ,99.3,<0> ,8.5,<0> ,,<-1> ,,,0.6,<0> ,0.56,<1> [GCS],8.1,<0> ,3,<0> 
elkvmwq,P,5/9/2021 1:15,1,1,,13.2,<0> ,49.04,<0> ,32,<0> ,97.8,<0> ,8.4,<0> ,,<-1> ,,,0.53,<0> ,0.49,<1> [GCS],8.1,<0> ,3,<0> 
elkvmwq,P,5/9/2021 1:30,1,1,,13.3,<0> ,48.38,<0> ,31.5,<0> ,96,<0> ,8.3,<0> ,,<-1> ,,,0.47,<0> ,0.43,<1> [GCS],8.1,<0> ,3,<0> 
elkvmwq,P,5/9/2021 1:45,1,1,,13.7,<0> ,49.42,<0> ,32.3,<0> ,94.4,<0> ,8,<0> ,,<-1> ,,,0.4,<0> ,0.36,<1> [GCS],8.1,<0> ,3,<0> 
elkvmwq,P,5/9/2021 2:00,1,1,,13.9,<0> ,49.77,<0> ,32.6,<0> ,92.8,<0> ,7.8,<0> ,,<-1> ,,,0.35,<0> ,0.31,<1> [GCS],8.1,<0> ,2,<0> 
elkvmwq,P,5/9/2021 2:15,1,1,,14.2,<0> ,49.81,<0> ,32.6,<0> ,90.8,<0> ,7.6,<0> ,,<-1> ,,,0.29,<0> ,0.25,<1> [GCS],8.1,<0> ,2,<0> 
elkvmwq,P,5/9/2021 2:30,1,1,,14.3,<0> ,49.82,<0> ,32.6,<0> ,88.6,<0> ,7.4,<0> ,,<-1> ,,,0.26,<0> ,0.22,<1> [GCS],8.1,<0> ,2,<0> 
elkvmwq,P,5/9/2021 2:45,1,1,,14.4,<0> ,49.85,<0> ,32.6,<0> ,87.9,<0> ,7.3,<0> ,,<-1> ,,,0.24,<0> ,0.2,<1> [GCS],8.1,<0> ,2,<0> 
elkvmwq,P,5/9/2021 3:00,1,1,,14.5,<0> ,49.95,<0> ,32.7,<0> ,85,<0> ,7.1,<0> ,,<-1> ,,,0.23,<0> ,0.19,<1> [GCS],8,<0> ,2,<0> 
elkvmwq,P,5/9/2021 3:15,1,1,,14.6,<0> ,50.06,<0> ,32.8,<0> ,84.2,<0> ,7,<0> ,,<-1> ,,,0.22,<0> ,0.18,<1> [GCS],8,<0> ,2,<0> 
elkvmwq,P,5/9/2021 3:30,1,1,,14.6,<0> ,49.78,<0> ,32.6,<0> ,83.2,<0> ,6.9,<0> ,,<-1> ,,,0.24,<0> ,0.2,<1> [GCS],8,<0> ,1,<0> 
elkvmwq,P,5/9/2021 3:45,1,1,,14.7,<0> ,50.03,<0> ,32.8,<0> ,84.9,<0> ,7,<0> ,,<-1> ,,,0.23,<0> ,0.19,<1> [GCS],8.1,<0> ,2,<0> 
